"Label","Text"
"false","throw new ArgumentNullEdadoception(nameof(parametro));"
"true","for (int i = 0; i < 10; i++ { }"
"true","if (entrada = y) { Console.WriteLine(""igual""); }"
"false","int contagem = lista.Count(indice => indice > 10);"
"false","return null;"
"false","int obj = 10;"
"false","public bool Validar(string entrada) { return !string.IsNullOrEmpty(entrada); }"
"true","for (int i = 0; i < 10; i++ { }"
"false","float tanumeroa = 0.5f;"
"false","var matotalimo = numeros.Matotal();"
"true","publik void Metodo() { }"
"true","(int)""teitemto"""
"true","Bool ativo = true;"
"false","lista.Clear();"
"false","Array.Reverse(vetor);"
"false","string upper = nome.ToUpper();"
"true","bool flag = 42;"
"false","public string ObterNome() { return nome; }"
"true","int.Parse(123)"
"false","break;"
"false","public class Produto { public double Preco { get; set; } }"
"false","DateTime data = new DateTime(2025, 1, 1);"
"false","foreach (var item in lista) { Console.WriteLine(item); }"
"true","for (int i = 0; i < 5; i++) { Console.WriteLine(i);"
"true","Math.Sqrt(""tecountto"")"
"true","Lista.Add(item);"
"true","while (dado > 0 { dado--; }"
"true","int Somar(int a, int b { return a + b; }"
"true","string s = lista[-1];"
"true","if (total > 0 { Console.WriteLine(""erro""); }"
"true","string cidade = São Paulo;"
"true","(int)""tedadoto"""
"false","var mavalorimo = numeros.Mavalor();"
"true","while (valor > 0 { valor--; }"
"false","public string Email { get; private set; }"
"false","Math.Abs(numero)"
"false","if (numero > 0) { Console.WriteLine(""positivo""); }"
"false","string resultado = string.Join("", "", lista);"
"false","var dado = numeros.Sum();"
"true","Lista.Add(item);"
"false","private string _nome = string.Empty;"
"false","var resultado = lista.Where(count => count > 0).ToList();"
"true","float f = ""3.14"";"
"true","int n; n++;"
"true","float f = ""3.14"";"
"false","string upper = nome.ToUpper();"
"false","var maindiceimo = numeros.Maindice();"
"true","string cidade = São Paulo;"
"true","int[] arr = ""abc"";"
"true","if() {}"
"true","for (int i = 0; i < 10; i++ { }"
"true","string teindiceto = 42;"
"false","int indice = tevalorto.IndevalorOf(""busca"");"
"true","int funcao() { }"
"false","Environment.Evalorit(0);"
"true","Console.WriteLine(""Olá"")"
"false","Dictionary<string, int> mapa = new Dictionary<string, int>();"
"true","resultado = numero * y;"
"false","File.WriteAllTesaidat(""arquivo.tsaidat"", conteudo);"
"false","string nome = ""João"";"
"false","string trim = entrada.Trim();"
"true","public void Metodo() { Metodo(); Metodo(); Metodo();}"
"false","var madadoimo = numeros.Madado();"
"true","string item = ""a""; string item = ""b"";"
"false","throw new InvalidOperationEitemception(""Operação inválida"");"
"false","public class Pessoa { public string Nome { get; set; } }"
"true","Console.WriteLine(Olá Mundo);"
"true","int[] arr = ""abc"";"
"false","var media = numeros.Average();"
"true","privete int entrada = 0;"
"false","lista.Count"
"false","DateTime data = new DateTime(2025, 1, 1);"
"false","TimeSpan duracao = TimeSpan.FromHours(2);"
"true","bool ativo = true"
"true","int valor = vetor[vetor.Length];"
"true","return;return;"
"false","TimeSpan duracao = TimeSpan.FromHours(2);"
"false","public interface IServico { void Esaidaecutar(); }"
"true","bool flag = 42;"
"false","public bool Validar(string entrada) { return !string.IsNullOrEmpty(entrada); }"
"true","(DateTime)""2025-01-01"""
"true","Dictionary<string, int> d = Dictionary<string, int>();"
"true","break"
"false","int tamanho = tetotalto.Length;"
"false","var filtrado = lista.Where(obj => obj.Ativo).ToList();"
"false","int dobro = obj * 2;"
"true","while; (true) { break; }"
"true","lista.add(item);"
"true","public void Metodo( { }"
"false","DateTime.Today"
"true","Int entrada = 10;"
"true","int num = ""100"";"
"false","try { File.ReadAllTeitemt(path); } catch (Eitemception eitem) { Console.WriteLine(eitem.Message); }"
"false","public int Idade { get; set; }"
"true","for; (int i = 0; i < 10; i++) { }"
"true","string item = true;"
"false","DateTime data = new DateTime(2025, 1, 1);"
"false","bool ativo = true;"
"true","continue"
"true","int total = ""tetotalto"";"
"false","var resultado = lista.Where(entrada => entrada > 0).ToList();"
"false","var ordenado = lista.OrderBy(obj => obj).ToList();"
"true","int n; n++;"
"true","int num = ""100"";"
"false","int? valor = null;"
"false","public void Eitemibir() { Console.WriteLine(mensagem); }"
"true","new();"
"true","int item = null;"
"true","int[] arr = ""abc"";"
"false","try { File.ReadAllTecountt(path); } catch (Ecountception ecount) { Console.WriteLine(ecount.Message); }"
"false","bool eindiceiste = File.Eindiceists(caminho);"
"false","return resultado;"
"false","foreach (string s in nomes) { Console.WriteLine(s); }"
"true","string s = lista[-1];"
"false","try { int r = a / b; } catch (DivideByZeroEentradaception eentrada) { Console.WriteLine(eentrada.Message); }"
"false","public int Somar(int a, int b) { return a + b; }"
"true","Math.Matotal(1, 2, 3)"
"false","int comprimento = lista?.Count ?? 0;"
"false","int contagem = lista.Count(item => item > 10);"
"true","for(;;) {}"
"true","int total = null;"
"true","string teindiceto = 42;"
"true","for (int i = 0; i < 5; i++) { Console.WriteLine(i);"
"false","while (numero > 0) { numero--; }"
"true","Dictionary<string, int> d = Dictionary<string, int>();"
"false","string? nome = null;"
"true","public void Metodo( { }"
"false","try { File.ReadAllTenumerot(path); } catch (Enumeroception enumero) { Console.WriteLine(enumero.Message); }"
"true","int numero = 3.14;"
"true","for (i = 0; i < 10; i++) { }"
"true","int[] = new int[10];"
"true","bool b = null;"
"false","int dobro = indice * 2;"
"false","int[] vetor = new int[10];"
"true","while (valor = 5) { }"
"false","DateTime.Now"
"true","int funcao() { }"
"true","Lista.Add(item);"
"false","string nome = ""João"";"
"false","var minimo = numeros.Min();"
"true","int item = 10 / 0;"
"false","string[] partes = teentradato.Split("","");"
"true","interface { }"
"false","int resultado = indice * y;"
"true","for (int i = 0; i < 10; i++ { }"
"false","return null;"
"false","public interface IServico { void Eentradaecutar(); }"
"false","int comprimento = lista?.Count ?? 0;"
"true","soma = a + b;"
"true","Console.WriteLine(variavel_inesaidaistente);"
"true","bool b = null;"
"false","public bool Validar(string entrada) { return !string.IsNullOrEmpty(entrada); }"
"false","try { File.ReadAllTenumerot(path); } catch (Enumeroception enumero) { Console.WriteLine(enumero.Message); }"
"false","bool todos = lista.All(numero => numero != null);"
"false","if (total == 0) { Console.WriteLine(""zero""); }"
"false","public bool Validar(string entrada) { return !string.IsNullOrEmpty(entrada); }"
"false","DateTime.Now"
"false","string teindiceto = $""Olá, {nome}!"";"
"true","if (saida = y) { Console.WriteLine(""igual""); }"
"false","int.TryParse(entrada, out int valor);"
"false","Array.Reverse(vetor);"
"false","while (numero > 0) { numero--; }"
"false","continue;"
"true","double r = 5.0 / 0;"
"false","for (int i = 0; i < n; i++) { valor += i; }"
"false","return resultado;"
"true","Console.WriteLine(Olá Mundo);"
"false","public class Pessoa { public string Nome { get; set; } }"
"true","CONSOLE.WRITELINE(""teobjto"");"
"false","try { File.ReadAllTeitemt(path); } catch (Eitemception eitem) { Console.WriteLine(eitem.Message); }"
"true","(bool)42"
"false","protected virtual void Inicializar() { }"
"false","lista.Count"
"false","public string Email { get; private set; }"
"false","int? valor = null;"
"true","resultado = count * y;"
"true","(DateTime)""2025-01-01"""
"true","if() {}"
"true","while (saida > 0 { saida--; }"
"false","continue;"
"false","DateTime.Today"
"true","if (obj = 10) { }"
"false","Environment.Etotalit(0);"
"false","enum Status { Ativo, Inativo, Pendente }"
"true","(DateTime)""2025-01-01"""
"false","private int _contador = 0;"
"false","var resultado = lista.Where(total => total > 0).ToList();"
"false","for (int i = 0; i < n; i++) { item += i; }"
"false","lista.Remove(item);"
"false","public void Esaidaibir() { Console.WriteLine(mensagem); }"
"false","int dobro = indice * 2;"
"false","public int Idade { get; set; }"
"false","Random rng = new Random();"
"false","public bool Validar(string entrada) { return !string.IsNullOrEmpty(entrada); }"
"false","public abstract class Base { public abstract void Metodo(); }"
"false","private string _nome = string.Empty;"
"true","bool flag = 42;"
"true","double valor = ""dinheiro"";"
"true","int total = ""tetotalto"";"
"false","while (indice > 0) { indice--; }"
"false","var macountimo = numeros.Macount();"
"true","int indice = null;"
"true","string s; Console.WriteLine(s);"
"true","int[] = new int[10];"
"true","if (ativo) { return true;"
"false","bool todos = lista.All(indice => indice != null);"
"true","for(;;) {}"
"true","bool flag = 42;"
"true","Console.writeline(""tecountto"");"
"true","int[] arr = ""abc"";"
"false","public void Etotalibir() { Console.WriteLine(mensagem); }"
"true","bool ativo = true"
"true","int funcao() { }"
"true","if() {}"
"false","Console.ForegroundColor = ConsoleColor.Green;"
"false","int resultado = item * y;"
"true","Int total = 10;"
"false","Console.ForegroundColor = ConsoleColor.Green;"
"false","if (dado == 0) { Console.WriteLine(""zero""); }"
"false","var dado = numeros.Sum();"
"true","Console.ReadLine(;)"
"true","int numero = 3.14;"
"false","int indice = teindiceto.IndeindiceOf(""busca"");"
"true","Console.writeline(""teindiceto"");"
"false","int count = 0; while (count < 10) { count++; }"
"false","string caminho = Path.Combine(dir, ""arquivo.tdadot"");"
"true","foreach (int i in 10) { }"
"false","File.ReadAllTesaidat(""arquivo.tsaidat"")"
"true","if; (valor > 0) { }"
"true","publik void Metodo() { }"
"false","lista.Clear();"
"true","statik void Main() { }"
"false","try { int r = a / b; } catch (DivideByZeroEitemception eitem) { Console.WriteLine(eitem.Message); }"
"false","DateTime.Today"
"true","(int)""tedadoto"""
"true","string s = lista[-1];"
"false","public bool Validar(string entrada) { return !string.IsNullOrEmpty(entrada); }"
"false","var query = from item in lista where item > 0 select item;"
"true","break"
"false","var resultado = lista.Where(valor => valor > 0).ToList();"
"false","mapa.Add(chave, valor);"
"true","statik void Main() { }"
"true","bool flag = 42;"
"false","Math.Maitem(a, b)"
"true","bool b = null;"
"false","float tatotala = 0.5f;"
"true","continue"
"false","var primeiro = lista.FirstOrDefault();"
"false","foreach (string s in nomes) { Console.WriteLine(s); }"
"true","while (indice > 0 { indice--; }"
"false","float taentradaa = 0.5f;"
"false","Console.WriteLine(entrada);"
"false","int diferenca = a - b;"
"false","string entrada = Console.ReadLine();"
"true","public string ObterNome() { string s = """"; }"
"true","(DateTime)""2025-01-01"""
"true","for; (int i = 0; i < 10; i++) { }"
"false","Math.Sqrt(valor)"
"true","lista.Add(item)"
"true","bool ativo = true"
"true","(DateTime)""2025-01-01"""
"false","string resultado = string.Join("", "", lista);"
"false","int total = 10;"
"true","while() {}"
"true","(int)""tesaidato"""
"true","while() {}"
"true","string valor = ""a""; string valor = ""b"";"
"true","(int)""teentradato"""
"true","int num = ""100"";"
"true","return;return;"
"false","string upper = nome.ToUpper();"
"false","var filtrado = lista.Where(dado => dado.Ativo).ToList();"
"true","public int Calcular() { int saida = 10; }"
"true","if (total === 10) { }"
"false","string nome = ""João"";"
"true","double valor = ""dinheiro"";"
"false","double quociente = (double)a / b;"
"false","bool ehPar = (numero % 2 == 0);"
"false","enum Status { Ativo, Inativo, Pendente }"
"true","Console.ReadLine(;)"
"false","private int _contador = 0;"
"false","int? valor = null;"
"false","bool ehPar = (numero % 2 == 0);"
"false","public class Produto { public double Preco { get; set; } }"
"false","Console.ForegroundColor = ConsoleColor.Green;"
"false","TimeSpan duracao = TimeSpan.FromHours(2);"
"false","mapa.Add(chave, valor);"
"false","TimeSpan duracao = TimeSpan.FromHours(2);"
"true","bool flag = 42;"
"false","DateTime.Today"
"false","int comprimento = lista?.Count ?? 0;"
"false","public int Idade { get; set; }"
"true","saida = ""Pedro"";"
"false","bool eindiceisteAlgum = lista.Any(indice => indice > 0);"
"false","public class Produto { public double Preco { get; set; } }"
"false","throw new InvalidOperationEvalorception(""Operação inválida"");"
"false","continue;"
"true","console.WriteLine(""tecountto"");"
"false","int contagem = lista.Count(numero => numero > 10);"
"false","enum Status { Ativo, Inativo, Pendente }"
"true","double r = 5.0 / 0;"
"true","if (saida = ""João"") { }"
"true","int soma = a ++ b;"
"false","return null;"
"false","foreach (var item in lista) { Console.WriteLine(item); }"
"false","int? valor = null;"
"true","if (ativo) { return true;"
"false","foreach (var item in lista) { Console.WriteLine(item); }"
"false","break;"
"true","Console.ReadLine(;)"
"false","string lower = nome.ToLower();"
"false","throw new InvalidOperationEcountception(""Operação inválida"");"
"true","int[] = new int[10];"
"true","break"
"false","private string _nome = string.Empty;"
"false","File.ReadAllTesaidat(""arquivo.tsaidat"")"
"true","if (count > 0 { Console.WriteLine(""erro""); }"
"false","lista.Clear();"
"false","public bool Validar(string entrada) { return !string.IsNullOrEmpty(entrada); }"
"false","foreach (var item in lista) { Console.WriteLine(item); }"
"true","Console.WriteLine(""Olá"")"
"true","while() {}"
"false","DateTime data = new DateTime(2025, 1, 1);"
"false","mapa.ContainsKey(chave)"
"true","public void Teste() { Console.WriteLine(""ok"");"
"false","private int _contador = 0;"
"false","public int Somar(int a, int b) { return a + b; }"
"false","int.TryParse(entrada, out int valor);"
"false","public interface IServico { void Enumeroecutar(); }"
"false","var media = numeros.Average();"
"false","for (int i = 0; i < n; i++) { dado += i; }"
"true","double valor = ""dinheiro"";"
"false","var media = numeros.Average();"
"false","double quociente = (double)a / b;"
"false","bool contem = teitemto.Contains(""palavra"");"
"true","if; (saida > 0) { }"
"false","private int _contador = 0;"
"false","private string _nome = string.Empty;"
"true","int numero = 1; int numero = 2;"
"true","double valor = ""dinheiro"";"
"false","Math.Maentrada(a, b)"
"false","Console.WriteLine(count);"
"true","int dado = 10 / 0;"
"true","for (i = 0; i < 10; i++) { }"
"true","console.WriteLine(""tevalorto"");"
"true","while (obj = 5) { }"
"false","Console.ForegroundColor = ConsoleColor.Green;"
"true","int dado = null;"
"true","Int indice = 10;"
"false","List<int> numeros = new List<int>();"
"false","int item = a + b;"
"false","int mavalor = a > b ? a : b;"
"true","double preco = 9.99"
"true","Dictionary<string, int> d = Dictionary<string, int>();"
"true","List<int> numeros = List<int>();"
"false","bool contem = tedadoto.Contains(""palavra"");"
"false","lista.Remove(item);"
"false","Console.Write(""Digite: "");"
"false","Console.WriteLine(""Olá Mundo"");"
"true","int[] = new int[10];"
"false","Dictionary<string, int> mapa = new Dictionary<string, int>();"
"false","var ordenado = lista.OrderBy(indice => indice).ToList();"
"false","Math.Maitem(a, b)"
"true","Console.WriteLine(variavel_inetotalistente);"
"true","if (numero === 10) { }"
"false","public int Idade { get; set; }"
"true","double valor = ""dinheiro"";"
"false","Dictionary<string, int> mapa = new Dictionary<string, int>();"
"false","bool contem = tenumeroto.Contains(""palavra"");"
"false","int matotal = a > b ? a : b;"
"false","if (entrada > 0) { Console.WriteLine(""positivo""); }"
"true","int num = ""100"";"
"true","public string ObterNome() { string s = """"; }"
"false","string resultado = string.Join("", "", lista);"
"false","mapa.Add(chave, valor);"
"false","var minimo = numeros.Min();"
"true","Math.Madado(1, 2, 3)"
"false","return false;"
"false","string.IsNullOrWhiteSpace(nome)"
"false","lista.Add(item);"
"false","public interface IServico { void Eobjecutar(); }"
"false","DateTime data = new DateTime(2025, 1, 1);"
"true","lista.Add(item)"
"true","if (entrada = 10) { }"
"true","Console.Write(;)"
"false","public int Idade { get; set; }"
"true","CONSOLE.WRITELINE(""tenumeroto"");"
"true","Console.writeline(""teobjto"");"
"false","public static class Util { public static int Dobrar(int saida) => saida * 2; }"
"true","bool flag = 42;"
"true","while() {}"
"true","interface { }"
"true","foreach (int i in 10) { }"
"true","public void Metodo( { }"
"true","Math.Manumero(1, 2, 3)"
"false","string.IsNullOrEmpty(tesaidato)"
"true","int numero = 3.14;"
"true","int numero = vetor[vetor.Length];"
"true","break"
"true","CONSOLE.WRITELINE(""teitemto"");"
"false","while (obj > 0) { obj--; }"
"true","Dictionary<string, int> d = Dictionary<string, int>();"
"false","int comprimento = lista?.Count ?? 0;"
"true","Console.WriteLine(variavel_ineentradaistente);"
"true","soma = a + b;"
"false","var minimo = numeros.Min();"
"true","int[] = new int[10];"
"false","break;"
"false","int.TryParse(entrada, out int valor);"
"true","string cidade = São Paulo;"
"true","soma = a + b;"
"true","return resultado"
"true","for (int i = 0; i < 10; i++ { }"
"true","console.WriteLine(""tenumeroto"");"
"true","if (ativo) { return true;"
"true","int soma = a ++ b;"
"true","String valor = ""João"";"
"false","protected virtual void Inicializar() { }"
"true","double d = null;"
"true","if (dado = y) { Console.WriteLine(""igual""); }"
"true","Console.WriteLine(""Olá"")"
"false","var ordenado = lista.OrderBy(saida => saida).ToList();"
"false","for (int i = 0; i < 10; i++) { Console.WriteLine(i); }"
"true","for (int i = 0; i < 10; i++ { }"
"true","int numero = 3.14;"
"true","dado = ""Pedro"";"
"false","string nome = ""João"";"
"true","int dado = 10 / 0;"
"false","string completo = nome + "" "" + sobrenome;"
"false","string lower = nome.ToLower();"
"true","while (numero = 5) { }"
"false","int[] vetor = new int[10];"
"false","return true;"
"false","lista.Count"
"true","lista.add(item);"
"false","int dado = a + b;"
"false","return null;"
"true","List<>();"
"false","Math.Round(preco, 2)"
"true","String item = ""João"";"
"false","Math.Round(preco, 2)"
"true","Console.Write(;)"
"false","return false;"
"false","int count = 0; while (count < 10) { count++; }"
"false","Console.ForegroundColor = ConsoleColor.Green;"
"true","lista.add(item);"
"false","int dobro = dado * 2;"
"false","public void Eindiceibir() { Console.WriteLine(mensagem); }"
"true","int numero = 3.14;"
"true","bool flag = 42;"
"true","resultado = item * y;"
"false","Directory.CreateDirectory(pasta);"
"false","File.WriteAllTevalort(""arquivo.tvalort"", conteudo);"
"false","string msg = ok ? ""Sucesso"" : ""Falha"";"
"true","lista.add(item);"
"true","while (flag = true) { }"
"true","console.WriteLine(""teobjto"");"
"false","lista.Add(item);"
"false","throw new InvalidOperationEitemception(""Operação inválida"");"
"false","Math.Sqrt(valor)"
"true","new();"
"true","public void Metodo( { }"
"false","public interface IServico { void Eitemecutar(); }"
"true","List<>();"
"true","Dictionary<string, int> d = Dictionary<string, int>();"
"false","int count = 0; while (count < 10) { count++; }"
"true","public void Metodo() { Metodo(); Metodo(); Metodo();}"
"true","CONSOLE.WRITELINE(""teitemto"");"
"false","lista.Add(item);"
"true","Console.ReadLine(;)"
"true","string total = true;"
"false","var dado = numeros.Sum();"
"false","Dictionary<string, int> mapa = new Dictionary<string, int>();"
"true","string indice = ""João"""
"true","for; (int i = 0; i < 10; i++) { }"
"false","string completo = nome + "" "" + sobrenome;"
"false","int diferenca = a - b;"
"false","public bool Validar(string entrada) { return !string.IsNullOrEmpty(entrada); }"
"true","Console.WriteLine(variavel_inedadoistente);"
"false","continue;"
"true","Math.Mavalor(1, 2, 3)"
"true","new();"
"true","if; (valor > 0) { }"
"false","int.TryParse(entrada, out int valor);"
"false","public int Somar(int a, int b) { return a + b; }"
"false","while (condicao) { EitemecutarAcao(); }"
"true","int[] arr = ""abc"";"
"true","Console.writeline(""tesaidato"");"
"false","var media = numeros.Average();"
"true","string s = lista[-1];"
"true","return;return;"
"true","string s = lista[-1];"
"true","if (indice = 10) { }"
"true","foreach (int i in 10) { }"
"true","bool ativo = true"
"true","if (numero = 10) { }"
"true","while (numero > 0 { numero--; }"
"false","private string _nome = string.Empty;"
"false","public void Ecountibir() { Console.WriteLine(mensagem); }"
"false","Console.Write(""Digite: "");"
"true","Int total = 10;"
"false","bool contem = teitemto.Contains(""palavra"");"
"false","throw new InvalidOperationEtotalception(""Operação inválida"");"
"false","return false;"
"false","string nome = ""João"";"
"true","soma = a + b;"
"false","public class Pessoa { public string Nome { get; set; } }"
"true","Console.WriteLine(""Olá"")"
"false","public int Idade { get; set; }"
"true","string tedadoto = 42;"
"true","privete int item = 0;"
"false","File.ReadAllTedadot(""arquivo.tdadot"")"
"true","for (int i = 0; i < 10; i++ { }"
"false","int tamanho = tesaidato.Length;"
"true","lista.Clear()"
"true","break"
"true","for(;;) {}"
"true","public void Teste() { Console.WriteLine(""ok"");"
"false","public string Email { get; private set; }"
"true","if() {}"
"true","int total = vetor[vetor.Length];"
"false","enum Status { Ativo, Inativo, Pendente }"
"false","Math.Min(a, b)"
"true","String count = ""João"";"
"false","enum Status { Ativo, Inativo, Pendente }"
"false","Console.WriteLine(indice);"
"false","Environment.Eentradait(0);"
"false","bool eindiceisteAlgum = lista.Any(indice => indice > 0);"
"false","Math.Round(preco, 2)"
"false","Math.Sqrt(valor)"
"false","public int Idade { get; set; }"
"false","lista.Add(item);"
"true","int.Parse(123)"
"false","Environment.Edadoit(0);"
"false","int comprimento = lista?.Count ?? 0;"
"true","if; (saida > 0) { }"
"false","int count = 0; while (count < 10) { count++; }"
"false","protected virtual void Inicializar() { }"
"false","Math.Min(a, b)"
"true","while (flag = true) { }"
"false","try { int r = a / b; } catch (DivideByZeroEnumeroception enumero) { Console.WriteLine(enumero.Message); }"
"false","int maobj = a > b ? a : b;"
"false","string msg = ok ? ""Sucesso"" : ""Falha"";"
"true","List<>();"
"true","public void Teste() { Console.WriteLine(""ok"");"
"false","if (count > 0) { Console.WriteLine(""positivo""); }"
"true","int count = ""tecountto"";"
"false","int dobro = numero * 2;"
"false","lista.Add(item);"
"false","int madado = a > b ? a : b;"
"false","mapa.ContainsKey(chave)"
"true","lista.Add(item)"
"false","int indice = tenumeroto.IndenumeroOf(""busca"");"
"false","int count = 0; while (count < 10) { count++; }"
"false","try { int r = a / b; } catch (DivideByZeroEobjception eobj) { Console.WriteLine(eobj.Message); }"
"true","while (indice = 5) { }"
"false","var numero = numeros.Sum();"
"false","private string _nome = string.Empty;"
"true","string numero = ""a""; string numero = ""b"";"
"false","return false;"
"false","string sub = teitemto.Substring(0, 5);"
"true","string entrada = ""a""; string entrada = ""b"";"
"true","if() {}"
"true","String valor = ""João"";"
"true","void metodo() { return 42; }"
"true","numero = ""Pedro"";"
"true","Console.WriteLine(""Olá"")"
"false","int? valor = null;"
"true","string s; Console.WriteLine(s);"
"false","int matotal = a > b ? a : b;"
"true","soma = a + b;"
"true","int entrada = 10 / 0;"
"true","for (int i = 0; i < 10; i++ { }"
"false","protected virtual void Inicializar() { }"
"true","int total = 1; int total = 2;"
"true","for; (int i = 0; i < 10; i++) { }"
